card_id,name,pitch,classes,talents,kind,type_text,cost,power,defense,cc_legal,rarities,easiest_rarity,sets,printing_code,image_url
Bhzf7NDc9qBcP86RzJjmK,Breed Anger,2,Ninja,,Deck,Ninja Action - Attack,1,3,3,true,C,C,MST,MST177,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MST177.webp
mbtPRkBfzdTWWGGDFGmPB,Breed Anger,3,Ninja,,Deck,Ninja Action - Attack,1,2,3,true,C,C,MST,MST178,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MST178.webp
LQFQqtHDnRNhPQ6GP8z9j,Breeze Rider Boots,,Ninja,,Equipment,Ninja Equipment - Legs,,,1,true,M,M,1HP|CRU,1HP097,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP097.webp
jBtHRMcRntDhhGzKtzKFB,"Brevant, Civic Protector",,Guardian,,Hero,Guardian Hero - Young,,,,false,M|P,M,HER|TCC,HER102,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HER102-CF.webp
7TjkgnbJ8tghfrkMRnTfW,Briar,,Runeblade,Elemental,Hero,Elemental Runeblade Hero - Young,,,,false,T|R|P|V,T,BRI|ELE|HER|ROS|SBA|XXX,BRI001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/BRI001-RF.webp
cjDzkKdjNrGqL9tnDc7zd,"Briar, Warden of Thorns",,Runeblade,Elemental,Hero,Elemental Runeblade Hero,,,,true,T|P|V,T,ELE|HER|ROS|WIN|XXX,ELE062,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE062.webp
BJKkfCPh7LmMrT9bDn6wz,Brimming Blade,1,Warrior,,Deck,Warrior Action,1,,3,true,M|P,M,AHA|GEM,AHA011,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AHA011.webp
nhf89Hr9rJkp9qDjDCCpt,Brothers in Arms,1,Generic,,Deck,Generic Action - Attack,2,6,2,true,C,C,SUP|UPR,SUP227,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SUP227.webp
B7BNkF6nJChrRQ6kpWKPw,Brothers in Arms,2,Generic,,Deck,Generic Action - Attack,2,5,2,true,C,C,SUP|UPR,SUP228,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SUP228.webp
TtJpTpjBbDpPhFb7bzLwD,Brothers in Arms,3,Generic,,Deck,Generic Action - Attack,2,4,2,true,C|P,C,FAB|SIY|SLY|SUP|UPR,FAB093,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB093-RF.webp
tkHRmr67MT8GCPJBHMwBH,Brothers of Flame,1,Warrior,Draconic,Deck,Draconic Warrior Attack Reaction,1,,3,true,C,C,HNT,HNT107,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT107.webp
RffddJzMgBmzDwQd6JCnf,Browbeat,3,Generic,,Deck,Generic Action - Attack,0,1,3,true,M,M,OMN,OMN213,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN213.webp
wkBCfWK6wNKKNjWQwkGzj,Bruised Leather,,Generic,,Equipment,Generic Equipment - Chest,,,0,true,C|P,C,LGS|ROS|VER,LGS321,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS321-RF.webp
DFPwWqL9PCzLTKJjDzJzJ,Brush of Heavenly Rites,,Adjudicator,,Weapon,Adjudicator Weapon - Brush (1H),,,,false,P,P,JDG,JDG030,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/JDG030-CF.webp
6fHc7b8L8fhK8GCqJTzrc,Brush Off,1,Generic,,Deck,Generic Instant,0,,,true,C,C,OMN|OUT|ROS,OMN222,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN222.webp
H6HqHg669zTz9nb6qGdcg,Brush Off,2,Generic,,Deck,Generic Instant,0,,,true,C,C,OMN|OUT|ROS,OMN223,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN223.webp
6QFJz9JnJhnLBFrtJWh7t,Brush Off,3,Generic,,Deck,Generic Instant,0,,,true,C,C,OMN|OUT|ROS,OMN224,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN224.webp
JCprRtPfKncrRpBJDBJDF,Brutal Assault,1,Generic,,Deck,Generic Action - Attack,2,6,3,true,C,C,CRU|DRO,CRU192,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CRU192.webp
JdRbp7cnCzB8PLFTQ8rLM,Brutal Assault,2,Generic,,Deck,Generic Action - Attack,2,5,3,true,C,C,CRU,CRU193,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CRU193.webp
qhPfDmWPHpHT8gpFmNkkr,Brutal Assault,3,Generic,,Deck,Generic Action - Attack,2,4,3,true,C|P,C,CRU|IRA,CRU194,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CRU194.webp
Dh8tPtFJwkqg8jbGTjNWQ,"Brutus, Summa Rudis",,Adjudicator,,Hero,Adjudicator Hero,,,,true,P,P,JDG,JDG024,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/JDG024-CF.webp
QNjHwWjJFcDtq8KqpHRjP,"Bubba-Lubba, Run Aground",2,Pirate|Necromancer,,Deck,Pirate Necromancer Action - Ally,3,1,,true,M|V,M,PEN,PEN157,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN157.webp
CGLDFnpbfg9LbF7z7GndP,Bubble to the Surface,1,,Draconic,Deck,Draconic Instant,2,,,true,R,R,HNT,HNT154,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT154.webp
KL6rbKJcpRFhNFLwbkbbg,Buccaneer's Bounty,,Pirate,,Equipment,Pirate Equipment - Chest,,,1,true,C|P,C,LGS|SEA,LGS393,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS393-CF.webp
TctkW8gCmpjnHwQ6dfdMg,Buckle,3,Guardian,,Deck,Guardian Action,3,,3,true,M,M,DYN,DYN028,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN028.webp
hK7djfn8zbWwdnmhzhJBh,Buckling Blow,1,Guardian,,Deck,Guardian Action - Attack,4,8,3,true,C,C,AJV|BVO|MPG|SBR|WTR,AJV008,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AJV008.webp
HDPdWgLqnPCTqDDMKFfM9,Buckling Blow,2,Guardian,,Deck,Guardian Action - Attack,4,7,3,true,C,C,BDD|MPG|WTR,BDD011,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/BDD011.webp
CgDzPBKW6pnLgwkgP9DFw,Buckling Blow,3,Guardian,,Deck,Guardian Action - Attack,4,6,3,true,C,C,BVO|MPG|SBR|WTR,BVO016,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/BVO016.webp
qPtfkpzfNL8qGRFBWQN7D,Buckwild,1,Brute,,Deck,Brute Action - Attack,3,7,2,true,C|P,C,GEM|SKA|SUP,GEM101,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM101.webp
tCkMg9kPCkhTDTbJkdHjB,Buckwild,2,Brute,,Deck,Brute Action - Attack,3,6,2,true,C,C,ARR|SUP,ARR019,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARR019.webp
LPTBztggNdkw8KqdKCwTJ,Buckwild,3,Brute,,Deck,Brute Action - Attack,3,5,2,true,C,C,SKA|SUP,SKA027,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SKA027.webp
6CRmnh6wbcGBJLpzwPf6M,Bull Bar,1,Mechanologist,,Deck,Mechanologist Action - Attack,2,5,3,true,R,R,EVO,EVO147,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO147.webp
bGjz8pF88jjCfGqbh8FRq,Bull Bar,2,Mechanologist,,Deck,Mechanologist Action - Attack,2,4,3,true,R,R,EVO,EVO148,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO148.webp
69rMfrhmMBTgKkhmqHn6W,Bull Bar,3,Mechanologist,,Deck,Mechanologist Action - Attack,2,3,3,true,R,R,EVO,EVO149,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO149.webp
FLfrm7mBczWhFLBTKmBgJ,Bull's Eye Bracers,,Ranger,,Equipment,Ranger Equipment - Arms,,,0,true,C|P,C,1HP|ARC|FAB|SAZ,1HP226,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP226.webp
tk7rTRCHCTKrRtffjFQGC,Bully Tactics,1,,Reviled,Deck,Reviled Action - Attack,0,3,3,true,M|P,M,FAB|SUP,FAB380,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB380-CF.webp
qdzb6znQFtcJHcPNnkFF7,Bunker Beard,,Generic,,Equipment,Generic Equipment - Head,,,0,true,C|P,C,FAB|HNT,FAB369,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB369-GF.webp
bCr7BCMzbRDWdBCJfTdTM,Burdens of the Past,3,Generic,,Deck,Generic Action,0,,3,true,M,M,OUT,OUT187,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OUT187.webp
HFHTwwNzfP98TwzjLdFjK,Burgeoning,1,,Earth,Deck,Earth Action - Attack,2,6,2,true,C|P,C,BRI|ELE|LGS|TER,BRI017,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/BRI017.webp
THkdFmjJffhRHdNTPcKmF,Burgeoning,2,,Earth,Deck,Earth Action - Attack,2,5,2,true,C|P,C,ELE|LGS,ELE135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE135.webp
CrcJtRzFPTCwQ8wQtzpmN,Burgeoning,3,,Earth,Deck,Earth Action - Attack,2,4,2,true,C|P,C,ELE|LGS|TER,ELE136,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE136.webp
BdPrJgdgHTBcQ6gd7RTGc,Burly Bones,1,Pirate|Necromancer,,Deck,Pirate Necromancer Action - Attack,2,6,3,true,C,C,SEA,SEA065,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA065.webp
rBJ7nHKTc9W6d6P8hK7BQ,Burly Bones,2,Pirate|Necromancer,,Deck,Pirate Necromancer Action - Attack,2,5,3,true,C,C,SEA,SEA066,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA066.webp
hCT6MJC6bWrdHTmCjJfF6,Burly Bones,3,Pirate|Necromancer,,Deck,Pirate Necromancer Action - Attack,2,4,3,true,C,C,SEA,SEA067,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA067.webp
kDgcBghDT7wRQwQWmpWRb,Burn Away,1,,Draconic,Deck,Draconic Action - Attack,0,2,3,true,C,C,UPR,UPR094,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/UPR094.webp
FRftJtrB9LzbkMfcJKCmb,Burn Bare,,Wizard,,Deck,Wizard Action,3,,3,true,M,M,SEA,SEA255,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA255.webp
jbpNpCbdRQh9bFqg9Mjh6,Burn Rubber,1,Mechanologist,,Deck,Mechanologist Action - Attack,3,5,3,true,R,R,EVO,EVO154,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO154.webp
TKBfNBhjRmp7qF9rMQ9bK,Burn Them All,1,Illusionist,Draconic,Deck,Draconic Illusionist Action - Aura,0,,3,true,M,M,UPR,UPR005,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/UPR005.webp
RmwkmHccFCW9T8HNbmBFq,Burn Up // Shock,1,Runeblade,Lightning,Deck,Runeblade Action // Lightning Instant,0,,3,true,R|P,R,AST|AUA|LGS|ROS|SBA,AST017,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AST017.webp
GgH7CLN7mwL6HtRcjBjqR,Burning Blade Dance,1,Ninja,Draconic,Deck,Draconic Ninja Action - Attack,0,3,3,true,C,C,CIN|HNT,CIN009,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CIN009.webp
C6zqr6WKMwc8MqGjnqRLK,Burnished Bunkerplate,,Generic,,Equipment,Generic Equipment - Chest,,,0,true,R,R,PEN,PEN316,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN316.webp
kMKLhqckbrTHBk7HbNLpJ,Buzz Bolt,1,Ranger,Elemental,Deck,Elemental Ranger Action - Arrow Attack,1,5,3,true,C,C,ELE|LXI,ELE047,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE047.webp
tMGQrpkw6rBLHRfLtQwgK,Buzz Bolt,2,Ranger,Elemental,Deck,Elemental Ranger Action - Arrow Attack,1,4,3,true,C,C,ELE|LXI,ELE048,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE048.webp
dDCQHQ9NwDjzrMFDq9wHg,Buzz Bolt,3,Ranger,Elemental,Deck,Elemental Ranger Action - Arrow Attack,1,3,3,true,C,C,ELE,ELE049,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE049.webp
Kw9PPtD6DbnRWtNctNrbD,Buzzard Helm,,Brute,,Equipment,Brute Equipment - Head,,,1,true,R,R,PEN,PEN002,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN002.webp
chkQDQ6HN77r7hg8pmkKt,Buzzsaw Trap,3,Ranger,,Deck,Ranger Defense Reaction - Trap,0,,3,true,M,M,OUT,OUT102,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OUT102.webp
zQMJwgRd9B7zbF6fqb7Hk,By the Book,3,,Revered,Deck,Revered Action - Aura,0,,2,true,M,M,PEN,PEN289,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN289.webp
9N8KCpFCwjdCgn8CBMQfg,Cadaverous Contraband,1,Generic,,Deck,Generic Action - Attack,2,6,2,true,C,C,ARC,ARC179,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC179.webp
RKW7z89gLBwpKqrWPfgHH,Cadaverous Contraband,2,Generic,,Deck,Generic Action - Attack,2,5,2,true,C,C,ARC,ARC180,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC180.webp
wzF9jpgGN8tPLtfrtrHfm,Cadaverous Contraband,3,Generic,,Deck,Generic Action - Attack,2,4,2,true,C,C,ARC,ARC181,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC181.webp
WMFB7HjQfN9L7hp7dLqhN,Cadaverous Tilling,1,,Earth,Deck,Earth Action - Attack,3,6,2,true,C,C,FLR|ROS,FLR007,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FLR007.webp
pWrWWhfjfTWPKMbdTWQHT,Cadaverous Tilling,2,,Earth,Deck,Earth Action - Attack,3,5,2,true,C,C,ROS,ROS053,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ROS053.webp
zqbcPKK9npDdLNNLNhdnN,Cadaverous Tilling,3,,Earth,Deck,Earth Action - Attack,3,4,2,true,C,C,FLR|ROS,FLR020,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FLR020.webp
8jWbpb8RHQWpKwDdnt9rw,Call Down the Lightning,2,,Lightning,Deck,Lightning Action,0,,2,true,M,M,DTD,DTD198,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD198.webp
JCcpbgdrTMnnLdhGJcDGD,Call for Backup,1,Generic,,Deck,Generic Action - Attack,3,7,2,true,M,M,MPG,MPG126,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPG126.webp
7c9KRd7Rh7hbGJ8kRCrFr,Call in the Big Guns,1,Ranger,,Deck,Ranger Action,0,,2,true,C,C,SAZ|SEA,SAZ020,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAZ020.webp
L6GQFG6PbmFHrGw8fhwMn,Call in the Big Guns,2,Ranger,,Deck,Ranger Action,0,,2,true,C,C,SEA,SEA121,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA121.webp
QLDR6B8G7KPBBTF8C9JKJ,Call in the Big Guns,3,Ranger,,Deck,Ranger Action,0,,2,true,C,C,SEA,SEA122,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA122.webp
gDhFGHDrPKRwCP6qRF6zd,Call to the Grave,3,Generic,,Deck,Generic Action,0,,2,true,M,M,AGB|ANQ|ROS,AGB026,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AGB026.webp
kmP89HM9Rq9WdwgCbCC7q,Calming Breeze,1,Generic,,Deck,Generic Instant,0,,,true,R|P,R,GEM|HNT,GEM031,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM031.webp
T68MkCWcwQhqChRPKNR6C,Calming Cloak,,Illusionist,,Equipment,Illusionist Equipment - Chest,,,,true,M,M,ROS,ROS249,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ROS249.webp
nDkh8FDGwNNpLghj6grmK,Calming Gesture,,Illusionist,,Equipment,Illusionist Equipment - Arms,,,,true,M,M,APR|ROS,APR005,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/APR005.webp
HcTHkbNfWbQNCbNdmnhBB,Calmveil of Volthaven,1,,Lightning,Deck,Lightning Instant,2,,,true,C,C,OMN,OMN184,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN184.webp
Mk8R6DRrqThcpqmPFKnCk,Calmveil of Volthaven,2,,Lightning,Deck,Lightning Instant,2,,,true,C,C,OMN,OMN185,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN185.webp
W7JrMn9grP86gDnB9Fhng,Calmveil of Volthaven,3,,Lightning,Deck,Lightning Instant,2,,,true,C,C,OMN,OMN186,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN186.webp
N6FgtcT8gMP7PMj7hCkgP,Canopy Shelter,3,,Earth,Deck,Earth Block,,,2,true,R,R,TER,TER027,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/TER027.webp
GkcwtGfWGcDBmQ7BbFNRt,Cap of Quick Thinking,,,Lightning,Equipment,Lightning Equipment - Head,,,,true,M,M,AST,AST003,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AST003-RF.webp
HpFndzDqQGcQWpzcKjJLc,Captain of the Guard,3,Generic,,Deck,Generic Action - Attack,3,5,2,true,M,M,MPG,MPG127,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPG127.webp
b7NNmKqCcHRLdbGHBdNj8,Captain's Call,1,Generic,,Deck,Generic Action,0,,2,true,R,R,MON,MON260,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MON260.webp
7MrtQj7pkfbNpNGjLk8GP,Captain's Call,2,Generic,,Deck,Generic Action,0,,2,true,R,R,MON,MON261,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MON261.webp
cBJGmpJFKmg9RLDnrtzNJ,Captain's Call,3,Generic,,Deck,Generic Action,0,,2,true,R|P,R,AST|FAB|MON,AST026,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AST026.webp
hmr8mCTP6dhctND9KcFjp,Captain's Coat,,Generic,,Equipment,Generic Equipment - Chest,,,0,true,C,C,SEA,SEA181,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA181.webp
ChBRBzBFFFMhqj9tp8mBd,Caress of the Reaper,1,Runeblade,,Deck,Runeblade Action - Attack,1,5,3,true,M,M,OMN,OMN087,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN087.webp
pFgDCjG98QkNLjGpgB7PH,Carrion Crown,,Necromancer,,Equipment,Necromancer Equipment - Head,,,2,true,R,R,PEN|SGB,PEN152,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN152.webp
KLtwtTdQqjdTJNhcQHJhd,Carrion Husk,,,Shadow,Equipment,Shadow Equipment - Chest,,,6,true,P|L,P,FAB|MON,FAB018,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB018-GF.webp
h7zPMnmnnHgbHRhncLJm8,Cartilage Crush,1,Guardian,,Deck,Guardian Action - Attack,3,7,3,true,C,C,1HP|BVO|MPG|SBR|WTR,1HP067,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP067.webp
qRCfPWjnmP9kMwczzqBcC,Cartilage Crush,2,Guardian,,Deck,Guardian Action - Attack,3,6,3,true,C,C,1HP|MPG|WTR,1HP068,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP068.webp
tcjTRLGRtwRW7Khb6HfKB,Cartilage Crush,3,Guardian,,Deck,Guardian Action - Attack,3,5,3,true,C,C,1HP|BVO|MPG|WTR,1HP069,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP069.webp
6NQchRgTdMDpdPjM9wfbh,Carve Up,2,Warrior,,Deck,Warrior Attack Reaction,0,,3,true,C,C,MPW,MPW079,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPW079.webp
Ld6twwNTNGTcWFw9rRWfh,Cash In,2,Generic,,Deck,Generic Action,4,,2,true,R|P,R,CRU|JDG,CRU188,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CRU188.webp
tWjDdc6FFdnDNk7dLgzt7,Cash Out,3,Generic,,Deck,Generic Action,0,,2,true,M,M,EVR,EVR158,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR158.webp
6KQdhWqcGdhFgmRzwBrnh,Cast Bones,1,Brute,,Deck,Brute Action,0,,3,true,M,M,HVY,HVY014,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HVY014.webp
fwLrdwk7MMpphzHTLPCNK,Catch of the Day,3,Pirate|Ranger,,Deck,Pirate Ranger Action,0,,3,true,M,M,SUP,SUP268,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SUP268.webp
qbdbnBmCBpqbT7pQtG868,Celebrant Broadsword,,Warrior,Revered,Weapon,Revered Warrior Weapon - Sword (2H),,3,,true,R,R,SPW,SPW004,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SPW004-RF.webp
RLBLjtFb8gPjJLmTPL9j9,Celestial Cataclysm,2,,Light,Deck,Light Action - Attack,0,7,3,true,M,M,APR|MON,APR010,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/APR010.webp
BJtgTRQQmrbDwrGQMmqm6,Celestial Kimono,,Illusionist,,Equipment,Illusionist Equipment - Chest,,,,true,M|V,M,DYN,DYN213,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN213.webp
6RMJpmJnGGNQdHFMnJKcD,Celestial Reprimand,1,Illusionist,Light,Deck,Light Illusionist Instant,0,,,true,C,C,DTD,DTD038,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD038.webp
HNGR7BRBnbGMpLd69QG68,Celestial Reprimand,2,Illusionist,Light,Deck,Light Illusionist Instant,0,,,true,C,C,DTD,DTD039,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD039.webp
CKwppWjqB6NhjDKqcgPjM,Celestial Reprimand,3,Illusionist,Light,Deck,Light Illusionist Instant,0,,,true,C,C,DTD,DTD040,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD040.webp
JMgPdnR9tCMwwHnMbFDkk,Celestial Resolve,1,Illusionist,Light,Deck,Light Illusionist Instant,0,,,true,C,C,DTD,DTD041,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD041.webp
nC6bfnQB8FMqmR7njpDkh,Celestial Resolve,2,Illusionist,Light,Deck,Light Illusionist Instant,0,,,true,C,C,DTD,DTD042,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD042.webp
mPqMgTrrpbgkWPFBDwwzQ,Celestial Resolve,3,Illusionist,Light,Deck,Light Illusionist Instant,0,,,true,C,C,DTD,DTD043,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD043.webp
gNqK8KBP7kPKcnpWrmq8p,Censor,1,Generic,,Deck,Generic Action - Attack,1,5,3,true,M,M,ANQ|DTD,ANQ012,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ANQ012.webp
tmCzWCtfttrQdLCbWGC6B,Cerebellum Processor,3,Mechanologist,,Deck,Mechanologist Action - Item,0,,,true,M|P,M,AIO|LGS,AIO026,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AIO026.webp
bBtWcpCjGqkMMkwqwgtRT,Chain Lightning,2,Wizard,,Deck,Wizard Action,1,,3,true,M,M,1HP|CRU,1HP309,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP309.webp
kJhgfCfT9nhBbdDPndnJR,Chain of Brutality,1,Brute,Reviled,Deck,Reviled Brute Action - Attack,0,2,3,true,R,R,PEN,PEN297,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN297.webp
9j8NKt8hTkdwGPgrdcQrp,Chain Reaction,2,Ranger,,Deck,Ranger Defense Reaction - Trap,0,,3,true,M,M,HNT,HNT253,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT253.webp
kmWrWK6PhLjLdr86QDDWP,Chains of Eminence,1,Generic,,Deck,Generic Action - Aura,0,,2,true,S|P,S,ARC|JDG,ARC162,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC162.webp
gGnbNjCkPfRrfc8QTMjgT,Chains of Mephetis,3,,Shadow,Deck,Shadow Action - Aura,0,,3,true,M,M,DTD,DTD170,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD170.webp
7hj8PM86DzGwgkdK7LqGM,Challenge the Alpha,2,Brute,,Deck,Brute Action - Attack,3,6,3,true,S,S,SUP,SUP129,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SUP129.webp
mCCnJrJQkqJ7KfqKNHGnc,Chane,,Runeblade,Shadow,Hero,Shadow Runeblade Hero - Young,,,,false,T|R|P|V,T,CHN|HER|MON|PEN,CHN001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CHN001-RF.webp
